0, 412.31671554252193
1.6460905349794235, 409.23753665689145
9.465020576131685, 316.8621700879765
3.7037037037037024, 304.5454545454545
5.761316872427983, 286.0703812316715
12.757201646090532, 278.8856304985337
7.818930041152264, 233.72434017595305
17.6954732510288, 237.82991202346037
22.63374485596707, 249.12023460410555
27.57201646090535, 233.72434017595305
32.51028806584361, 203.9589442815249
47.736625514403286, 170.08797653958942
37.86008230452674, 153.66568914956008
57.61316872427983, 114.66275659824043
77.77777777777777, 111.58357771260995
97.53086419753086, 54.10557184750729
117.6954732510288, 45.89442815249265
137.44855967078186, 58.21114369501464
157.61316872427983, 64.36950146627566
177.77777777777774, 55.13196480938416
