0, 225.21091811414394
1.7361111111111107, 214.09429280397023
3.8194444444444446, 204.01985111662532
5.902777777777777, 199.8511166253102
7.6388888888888875, 194.9875930521092
9.722222222222223, 191.86104218362286
12.847222222222223, 174.14392059553353
18.055555555555557, 158.16377171215882
22.569444444444443, 149.82630272952855
27.77777777777778, 130.7196029776675
32.63888888888889, 119.25558312655089
37.84722222222223, 115.08684863523573
47.91666666666668, 106.0545905707196
57.638888888888886, 93.20099255583128
77.77777777777779, 82.08436724565757
97.56944444444446, 77.22084367245657
118.05555555555557, 83.12655086848636
137.84722222222226, 83.12655086848636
157.6388888888889, 82.08436724565757
177.7777777777778, 85.21091811414394
